,Structure_x,ID,Level_x,zscore_x,Level_y,Structure_y,zscore_y,uniprot
42354,parahippocampal gyrus,SPTB,10.9714,1.986349437318485,7.7893,substantia nigra,0.8239123986628103,P11277
42750,parahippocampal gyrus,KLHL21,8.5449,1.0729090482078976,8.0624,lateral tuberal nucleus,0.9285802939957286,Q9UJP4
43119,parahippocampal gyrus,SV2A,2.9624,1.0285873343224365,3.2661,substantia nigra,0.909642431691843,Q7L0J3
43159,parahippocampal gyrus,ELAC1,8.9276,1.2169740129359512,8.1692,dentate gyrus,0.969512301397983,Q9H777
43239,parahippocampal gyrus,LSAMP,2.6489,1.1466024021098544,3.3605,fastigial nucleus,0.8734628296434083,Q13449
43279,parahippocampal gyrus,LSP1,2.6302,1.1536418973813845,3.1761,abducens nucleus,0.9441356963566641,P33241
43378,parahippocampal gyrus,SHC2,9.0425,1.260227382278134,7.8023,lateral tuberal nucleus,0.8288947591143955,P98077
43458,parahippocampal gyrus,IRF7,2.1982,1.316265531461654,3.5177,pineal gland,0.8132145940288541,Q92985
43521,parahippocampal gyrus,IRF5,8.4699,1.0446757784022955,8.1668,temporal pole,0.9685924810069212,A0A087WWA0
43581,parahippocampal gyrus,OR6B3,2.2474,1.2977445064691788,3.6839,lateral tuberal nucleus,0.7495170319478178,Q8NGW1
43701,parahippocampal gyrus,GPR126,2.5621,1.1792777063648714,6.0486,basomedial nucleus,0.15677433419554287,Q86SQ4
43741,parahippocampal gyrus,IL12A,2.3134,1.2728992290402488,3.0492,trochlear nucleus,0.9927711995340618,P29459
43971,parahippocampal gyrus,IL12RB2,2.5598,1.1801435266389098,3.036,basomedial nucleus,0.9978302116849022,A0A0A0MTN7
44141,parahippocampal gyrus,PEBP1,1.9558,1.4075154594733608,3.5148,substantia nigra,0.8143260436680538,P30086
44451,parahippocampal gyrus,P2RY11,8.7663,1.1562536606740355,8.0723,lateral tuberal nucleus,0.932374553108859,Q96G91
44874,parahippocampal gyrus,HSF5,2.7487,1.1090333310885327,3.0391,"paracentral lobule, anterior part",0.9966421103464472,Q4G112
44904,parahippocampal gyrus,PHOX2B,9.0741,1.2721229999562276,8.2417,central glial substance,0.9972985423779777,Q99453
44914,parahippocampal gyrus,FOXH1,8.631,1.1053208419447291,8.1328,pineal gland,0.955561692133544,O75593
44924,parahippocampal gyrus,CSPG4,1.7497,1.485100484899156,3.1761,paraventricular nuclei of thalamus,0.9441356963566641,Q6UVK1
45144,parahippocampal gyrus,NCAN,2.0654,1.3662572411974405,3.8317,perifornical nucleus,0.692871426198256,O14594
45189,parahippocampal gyrus,MFAP1,2.1145,1.347773860564706,3.0632,ventral thalamus,0.9874055805862006,P55081
45309,parahippocampal gyrus,PRKG1,2.3314,1.2661232442869041,3.2333,CA1 field,0.9222133103696889,A0A0A0MSB3
45792,parahippocampal gyrus,MAPK8,8.5961,1.0921829603951887,7.8169,lateral tuberal nucleus,0.8344903331600223,P45983
46080,parahippocampal gyrus,APOF,9.114,1.2871430994928084,7.7763,lateral tuberal nucleus,0.818930038211225,Q13790
46238,"cingulate gyrus, retrosplenial part",NUDT2,8.5262,1.065869552936367,8.2092,precentral gyrus,0.9848426412490142,P50583
46589,short insular gyri,AOAH,2.779,1.0976270900870695,3.0411,postcentral gyrus,0.9958755933538955,A0A087WVT3
46769,parahippocampal gyrus,GHSR,2.7963,1.0911146158519105,3.0832,precentral gyrus,0.9797404106606848,Q92847
46779,parahippocampal gyrus,KLHL9,1.4751,1.5884718967474012,3.5776,central glial substance,0.7902574101019344,Q9P2J3
46789,parahippocampal gyrus,EHMT2,3.0113,1.0101792424091838,3.3771,cingulum bundle,0.8671007386052302,Q96KQ7
46849,parahippocampal gyrus,TNFRSF4,9.2611,1.3425179526715298,8.1464,VIIB,0.9607740076828949,P43489
47429,parahippocampal gyrus,RTN3,2.8649,1.0652905850697196,3.2075,precentral gyrus,0.9321013795736042,O95197
47744,parahippocampal gyrus,IGF2BP3,8.9617,1.2298107396075653,7.8869,lateral tuberal nucleus,0.8613184278993273,O00425
47753,parahippocampal gyrus,SH3YL1,2.4751,1.21202829933937,3.2431,posterior orbital gyrus,0.918457377106186,Q96HL8
48275,parahippocampal gyrus,SALL2,2.7804,1.097100069050698,4.3197,substantia nigra,0.5058412800156705,A0A087X1T9
48435,parahippocampal gyrus,ACSM3,2.6402,1.1498774614073042,3.7062,basomedial nucleus,0.7409703674808678,Q53FZ2
48659,parahippocampal gyrus,SAA4,9.3632,1.3809528439668899,7.8066,substantia nigra,0.8305427706483817,A0A087X0E2
48989,parahippocampal gyrus,ACADS,8.5265,1.06598248601559,8.0875,lateral tuberal nucleus,0.938200082252251,P16219
49189,parahippocampal gyrus,MIER3,8.6885,1.1269663487956907,7.8464,lateral tuberal nucleus,0.845796458800158,Q7Z3K6
49549,parahippocampal gyrus,SERPINH1,8.5691,1.082018983265172,8.1136,substantia nigra,0.948203129005049,P50454
49629,parahippocampal gyrus,GLUD2,9.212,1.3240345720387952,8.0891,inferior colliculus,0.9388132958462923,P49448
49649,parahippocampal gyrus,MVK,2.036,1.3773246829612367,3.0773,basomedial nucleus,0.982001635788712,Q03426
49899,parahippocampal gyrus,PFKFB3,1.8993,1.4287845227269145,4.0761,substantia nigra,0.599203049708453,Q16875
49969,parahippocampal gyrus,HBD,2.3869,1.2452306246307585,3.144,lateral tuberal nucleus,0.9564382940871168,False
50431,parahippocampal gyrus,SRSF9,2.8784,1.060208596504711,3.4732,substantia nigra,0.8302695971131269,Q13242
50648,parahippocampal gyrus,GAN,2.4784,1.2107860354679236,3.1381,perifornical nucleus,0.958699519215144,Q9H2C0
50728,parahippocampal gyrus,TAZ,2.1684,1.3274835506644131,3.0492,tuberomammillary nucleus,0.9927711995340618,A0A087WWD5
50778,parahippocampal gyrus,ZNF184,2.0882,1.3576743271765372,8.1875,VIIB,0.97652593187983,Q99676
50788,parahippocampal gyrus,LGALS3,9.0535,1.2643682618496221,8.2456,CA2 field,0.9987932505134531,P17931
50842,parahippocampal gyrus,HIST1H3D,9.0056,1.2463366135337772,7.8931,dentate gyrus,0.8636946305762372,P68431
51022,short insular gyri,RBM38,2.7134,1.1223217900770364,3.1468,"inferior frontal gyrus, opercular part",0.9553651702975448,Q9H0Z9
51295,short insular gyri,PTPN14,8.5931,1.0910536296029647,6.4133,lateral tuberal nucleus,0.2965487077873232,Q15678
51335,parahippocampal gyrus,IL17A,2.2099,1.3118611413719798,3.5527,substantia nigra,0.7998005466592014,Q16552
51445,parahippocampal gyrus,TMEM41A,2.5495,1.1840208956922125,3.9043,lateral tuberal nucleus,0.6650468593686337,Q96HV5
51661,parahippocampal gyrus,ENTPD1,2.6652,1.1404663714721033,3.0616,fastigial nucleus,0.988018794180242,P49961
51691,parahippocampal gyrus,ENTPD5,1.9087,1.4252459529112789,3.0958,central glial substance,0.9749113536076098,O75356
51701,parahippocampal gyrus,AMMECR1L,1.9901,1.3946034440822652,3.617,pineal gland,0.7751570253486681,Q6DCA0
51731,parahippocampal gyrus,SCNN1D,1.7088,1.5004970280331444,3.4369,arcuate nucleus of medulla,0.844181880527938,A0A087WUC3
52091,parahippocampal gyrus,VAV3,8.564,1.080099120918391,7.8303,lateral tuberal nucleus,0.8396259970101179,Q9UKW4
52316,parahippocampal gyrus,ARPC2,2.5344,1.1897051940130738,3.1089,CA1 field,0.969890667306397,O15144
52366,parahippocampal gyrus,MAD2L2,9.0134,1.2492728735935605,8.1776,CA1 field,0.9727316727666996,Q9UI95
52786,parahippocampal gyrus,NUBP2,8.5693,1.0820942719846536,8.209,lateral tuberal nucleus,0.9847659895497592,Q9Y5Y2
52796,parahippocampal gyrus,TSFM,9.4455,1.4119341520335702,8.0752,paraventricular nuclei of thalamus,0.9334860027480589,P43897
52896,parahippocampal gyrus,AP1G2,9.0411,1.2597003612417628,7.4858,dentate gyrus,0.7075934450431082,O75843
53256,parahippocampal gyrus,TNFAIP2,8.8278,1.1794049419146295,8.1937,lateral tuberal nucleus,0.9789021345567397,Q03169
53581,parahippocampal gyrus,DHX9,2.74,1.1123083903859825,3.1544,postcentral gyrus,0.9524524057258487,Q08211
54112,parahippocampal gyrus,BCL2,8.4213,1.0263806195682652,7.3894,lateral tuberal nucleus,0.670647326002122,P10415
54262,parahippocampal gyrus,XCR1,2.8248,1.0803859733257815,3.8057,dentate gyrus,0.7028361471014267,P46094
54282,parahippocampal gyrus,GPI,2.4223,1.2319045212825142,3.5608,paraterminal gyrus,0.7966961528393676,A0A0A0MTS2
54352,parahippocampal gyrus,SEPT5,9.3893,1.3907780218592394,7.6026,dentate gyrus,0.7523580374081202,A0A087WWZ5
54372,parahippocampal gyrus,MAP3K4,1.811,1.4620244923780437,3.3586,"lateral group of nuclei, dorsal division",0.8741910207863323,Q9Y6R4
54512,parahippocampal gyrus,CDT1,2.4405,1.225053247809688,3.1484,piriform cortex,0.9547519567035033,Q9H211
54794,short insular gyri,PRKAR1A,8.5004,1.0561573081232405,8.2309,lateral tuberal nucleus,0.9931593506181993,P10644
54986,parahippocampal gyrus,DCAF10,2.8022,1.088893598627203,3.0388,fastigial nucleus,0.9967570878953299,A0A0A0MQT4
55202,parahippocampal gyrus,EEF1G,2.9037,1.0506845734902879,3.2454,"inferior frontal gyrus, opercular part",0.9175758825647518,P26641
55332,parahippocampal gyrus,C10orf76,2.5624,1.1791647732856492,3.2439,dentate gyrus,0.9181507703091655,Q5T2E6
55708,parahippocampal gyrus,RNF219,2.7257,1.1176915338289175,3.2632,substantia nigra,0.9107538813310427,Q5W0B1
55928,parahippocampal gyrus,BIRC3,8.8672,1.1942368196525062,8.1866,lateral tuberal nucleus,0.9761809992331818,Q13489
55938,parahippocampal gyrus,APLP1,1.9108,1.424455421356722,4.4693,dentate gyrus,0.44850580897281256,P51693
56166,"globus pallidus, internal segment",SLC22A18,8.4848,1.050284788003675,8.2204,postcentral gyrus,0.9891351364073032,Q96BI1
56176,parahippocampal gyrus,AHCTF1,8.8782,1.1983776992239943,8.1785,lateral tuberal nucleus,0.9730766054133476,Q8WYP5
56216,parahippocampal gyrus,COLGALT1,2.4708,1.2136470068082246,3.0457,fastigial nucleus,0.994112604271027,Q8NBJ5
56236,parahippocampal gyrus,MORF4L1,9.0626,1.2677938985860353,8.1351,CA3 field,0.9564431866749783,Q9UBU8
56601,short insular gyri,INA,9.0415,1.2598509386807255,5.5747,substantia nigra,0.024851867189554157,A0A087WYG8
56713,parahippocampal gyrus,MAP4K4,8.3621,1.0040951586017095,7.0093,CA1 field,0.524970771567694,O95819
56763,parahippocampal gyrus,MED7,2.2847,1.2837031602858593,3.9279,lateral tuberal nucleus,0.656001958856525,O43513
57083,parahippocampal gyrus,MED17,2.5154,1.1968576223638263,3.2068,substantia nigra,0.9323696605209972,Q9NVC6
57413,short insular gyri,OR4P4,8.5814,1.086649239513291,6.97,substantia nigra,0.5099087126640555,Q8NGL7
57602,parahippocampal gyrus,IDH3A,2.698,1.12811902147712,3.1178,basomedial nucleus,0.9664796666895425,P50213
57692,parahippocampal gyrus,EN1,8.9266,1.2165975693385433,7.4559,dentate gyrus,0.6961340160044619,Q05925
58036,parahippocampal gyrus,EMP3,9.1868,1.3145481933841128,8.1669,substantia nigra,0.9686308068565487,P54852
58056,parahippocampal gyrus,EMP2,1.6733,1.5138607757411293,5.7784,central glial substance,0.05321788850182443,P54851
58116,parahippocampal gyrus,SMC2,2.4535,1.2201594810433836,3.0467,caudal group of intralaminar nuclei,0.9937293457747512,O95347
58216,parahippocampal gyrus,DNPH1,9.6005,1.4702829096318155,7.8998,lateral tuberal nucleus,0.8662624625012851,O43598
58398,long insular gyri,NRAP,2.951,1.032878791332888,4.755,substantia nigra,0.33900885658681923,A0A0A0MRM2
58783,parahippocampal gyrus,ATP6V0D1,8.7327,1.1436051558011255,8.064,substantia nigra,0.9291935075897698,P61421
58803,parahippocampal gyrus,OGFOD2,1.8813,1.435560507480259,4.8436,central glial substance,0.3050521538167841,Q6N063
58813,parahippocampal gyrus,COX7B,1.6134,1.5364097472258704,4.5734,cingulum bundle,0.4086085995105025,P24311
59263,parahippocampal gyrus,OR1J2,8.4316,1.0302579886215675,8.1083,lateral tuberal nucleus,0.9461718589747873,Q8NGS2
59303,parahippocampal gyrus,LMNA,2.3074,1.275157890624697,4.2239,substantia nigra,0.542557443958891,P02545
59402,parahippocampal gyrus,LIF,2.9207,1.0442850323343513,3.1602,planum temporale,0.950229506447449,P15018
59412,parahippocampal gyrus,IDO1,1.707,1.5011746265084789,4.0127,arcuate nucleus of medulla,0.6235016383723382,P14902
59937,parahippocampal gyrus,ZNF821,8.8291,1.1798943185912603,4.3807,substantia nigra,0.4824625117428474,A0A087WXX1
60144,parahippocampal gyrus,ATXN1,2.4153,1.2345396264643704,3.3409,postcentral gyrus,0.8809746961704138,P54253
60184,parahippocampal gyrus,ATXN2,2.4587,1.218201974336862,3.0961,postcentral gyrus,0.9747963760587273,Q99700
60464,parahippocampal gyrus,SERPINB3,2.3236,1.2690595043466868,3.5063,substantia nigra,0.8175837408863982,P29508
60474,parahippocampal gyrus,SCD,1.653,1.5215025807685123,3.5806,pineal gland,0.789107634613107,O00767
60544,parahippocampal gyrus,TMEM147,9.2535,1.3396569813312287,7.6077,dentate gyrus,0.754312655739127,Q9BVK8
60564,parahippocampal gyrus,ZNF263,9.1518,1.3013726674748316,8.2383,paraventricular nuclei of thalamus,0.9959954634906403,O14978
60574,parahippocampal gyrus,LYPLA1,9.8078,1.5483196673745003,8.1403,dentate gyrus,0.9584361308556125,A0A087X1K9
61036,parahippocampal gyrus,KANSL2,8.8145,1.174398242069103,7.8838,substantia nigra,0.8601303265608724,Q9H9L4
61391,short insular gyri,DUSP23,8.3795,1.0106452771966092,8.2071,substantia nigra,0.9840377984068356,Q9BVJ7
61535,parahippocampal gyrus,TRMT10C,2.3063,1.2755719785818458,3.097,substantia nigra,0.974451443412079,Q7L0Y3
61999,parahippocampal gyrus,BAG1,9.5076,1.4353112994326092,7.6083,substantia nigra,0.7545426108368922,Q99933
62299,short insular gyri,BAD,8.5506,1.075054776713123,7.7792,substantia nigra,0.820041487850425,Q92934
62810,parahippocampal gyrus,BACH1,2.8634,1.0658552504658316,3.4879,substantia nigra,0.8246356972178728,O14867
63166,short insular gyri,BAGE,8.469,1.0443369791646278,8.094,postcentral gyrus,0.9406912624780434,Q13072
63523,parahippocampal gyrus,GOLGA1,8.5471,1.0737372241221954,7.6347,substantia nigra,0.7646606351385731,Q92805
63533,parahippocampal gyrus,CRYM,2.3378,1.2637140052634928,3.2165,cingulum bundle,0.9286520531071221,Q14894
63553,parahippocampal gyrus,MS4A7,8.9891,1.2401252941765453,8.1637,trochlear nucleus,0.9674043796684663,Q9GZW8
63761,parahippocampal gyrus,HTR6,8.841,1.1843739974004153,7.7315,substantia nigra,0.8017600575780696,P50406
63815,parahippocampal gyrus,HTR7,2.4796,1.2103343031510339,3.0892,fastigial nucleus,0.9774408596830302,P34969
63851,parahippocampal gyrus,FTO,2.1795,1.323305026733184,3.5664,head of the caudate nucleus,0.7945499052602233,Q9C0B1
63871,parahippocampal gyrus,TNFRSF17,2.2514,1.2962387320795468,3.2762,paraterminal gyrus,0.9057715208794574,Q02223
64319,parahippocampal gyrus,PRF1,2.9943,1.0165787835651203,3.0662,postcentral gyrus,0.9862558050973734,P14222
64439,parahippocampal gyrus,SRGN,8.8334,1.1815130260601143,8.2467,"lateral group of nuclei, ventral division",0.9992148348593569,P10124
64449,parahippocampal gyrus,MARK2,10.0547,1.6412635915745433,7.7125,paraventricular nuclei of thalamus,0.7944781461488298,Q7KZI7
64569,parahippocampal gyrus,RAD51C,8.61,1.0974155263991603,8.1728,"lateral group of nuclei, ventral division",0.970892031984576,A0A087WZ35
64649,parahippocampal gyrus,SLC11A1,8.5518,1.075506509030013,8.2363,"paracentral lobule, posterior part",0.9952289464980885,A0A087X181
64719,parahippocampal gyrus,SLC9A5,2.4661,1.2154162917160425,4.0949,VIIB,0.5919977899784682,Q14940
64729,parahippocampal gyrus,SLC12A2,9.1856,1.3140964610672234,8.213,arcuate nucleus of the hypothalamus,0.9862990235348622,P55011
65083,parahippocampal gyrus,XK,2.5065,1.200207970380758,3.0983,substantia nigra,0.9739532073669204,P51811
65243,parahippocampal gyrus,FAS,8.6968,1.1300908306541775,8.2253,CA1 field,0.991013103039055,A0A087X1Z7
65698,short insular gyri,ZBTB39,2.9212,1.0440968105356474,3.036,"inferior frontal gyrus, opercular part",0.9978302116849022,O15060
65941,parahippocampal gyrus,SGK2,2.8265,1.079746019210188,3.1335,"inferior frontal gyrus, opercular part",0.9604625082980126,Q9HBY8
65951,parahippocampal gyrus,FGF7,2.6836,1.1335398092797955,3.1228,inferior olivary complex,0.9645633742081636,P21781
66331,parahippocampal gyrus,MAPRE1,8.7607,1.1541455765285507,8.2133,substantia nigra,0.9864140010837453,Q15691
66631,short insular gyri,GNG7,8.4541,1.0387279695632485,8.1118,substantia nigra,0.9475132637117528,O60262
66939,parahippocampal gyrus,USP16,2.8354,1.0763956711932565,3.3083,substantia nigra,0.8934689231490045,Q9Y5T5
66949,parahippocampal gyrus,ZNF551,1.7059,1.5015887144656277,3.1395,gracile nucleus,0.9581629573203579,Q7Z340
67039,parahippocampal gyrus,PQLC2,2.2814,1.2849454241573057,3.4831,inferior olivary complex,0.8264753379999965,Q6ZP29
67059,parahippocampal gyrus,RNF43,1.6475,1.5235730205542568,3.5976,pineal gland,0.7825922401764186,Q68DV7
67289,parahippocampal gyrus,RASIP1,2.4291,1.2293447048201396,4.1257,inferior olivary complex,0.5801934282931738,A0A087WVG2
67319,parahippocampal gyrus,FPGT,9.2405,1.3347632145649244,8.1558,VIIB,0.964376637547887,A0A0A0MRP2
67671,parahippocampal gyrus,PHYHIP,2.6427,1.1489363524137841,3.1181,substantia nigra,0.9663646891406598,Q92561
67821,parahippocampal gyrus,IST1,2.833,1.0772991358270356,4.1043,pineal gland,0.5883951601134756,P53990
67941,parahippocampal gyrus,TK2,9.0821,1.2751345487354921,7.4792,CA1 field,0.7050639389676877,A0A0A0MSY7
67971,parahippocampal gyrus,SIX1,2.1661,1.3283493709384517,8.0591,ventral tegmental area,0.9273155409580188,Q15475
68021,parahippocampal gyrus,SIPA1,1.5263,1.56919798456011,6.537,nucleus subceruleus,0.3439577837766385,Q96FS4
68121,parahippocampal gyrus,SIX3,1.7033,1.5025674678188885,4.5384,gigantocellular group,0.4220226468801552,O95343
68221,parahippocampal gyrus,SIM1,2.6639,1.1409557481487338,3.0462,basomedial nucleus,0.9939209750228892,P81133
68771,parahippocampal gyrus,RPAP3,2.8605,1.0669469368983149,3.3743,substantia nigra,0.8681738623948024,Q9H6T3
68791,parahippocampal gyrus,TCN2,9.2567,1.3408616008429344,8.1177,central glial substance,0.9497744888397794,P20062
68891,parahippocampal gyrus,TLX2,2.6253,1.1554864710086838,3.9783,inferior olivary complex,0.6366857306442253,O43763
68981,parahippocampal gyrus,TLX1,1.4863,1.5842557284564314,4.2701,inferior olivary complex,0.5248509014309497,P31314
69121,parahippocampal gyrus,HNRNPU,1.6073,1.5387060531700594,6.2409,inferior olivary complex,0.2304749430293771,Q00839
69307,parahippocampal gyrus,ATOX1,8.4333,1.030897942737161,8.2293,lateral tuberal nucleus,0.9925461370241581,O00244
69347,parahippocampal gyrus,HOXA1,1.4894,1.5830887533044664,3.1658,central glial substance,0.9480832588683047,P49639
69772,long insular gyri,DHX32,2.9165,1.045866095443465,3.2576,"inferior frontal gyrus, opercular part",0.9129001289101871,Q7L7V1
70138,parahippocampal gyrus,FADS1,2.7892,1.0937873653935075,3.3492,substantia nigra,0.8777936506513246,A0A0A0MR51
70268,parahippocampal gyrus,LIPC,2.3003,1.277830640166294,3.7771,pineal gland,0.7137973400949142,P11150
70502,parahippocampal gyrus,CHRNA9,8.7434,1.1476331022933917,8.2065,"inferior frontal gyrus, opercular part",0.9838078433090699,Q9UGM1
70582,parahippocampal gyrus,SPG11,2.6466,1.1474682223838928,3.1549,"inferior frontal gyrus, opercular part",0.9522607764777107,A0A075B718
70592,parahippocampal gyrus,MAPKAPK3,9.461,1.417769027793395,8.1623,CA2 field,0.96686781777368,Q16644
70776,parahippocampal gyrus,AKAP9,2.7221,1.1190467307795864,3.1932,substantia nigra,0.937581976070348,A0A087WX84
71106,parahippocampal gyrus,TMPRSS5,2.798,1.0904746617363168,3.2203,substantia nigra,0.9271956708212741,Q9H3S3
71116,parahippocampal gyrus,HOXA11,2.307,1.2753084680636602,3.238,paraterminal gyrus,0.9204119954371925,P31270
71136,parahippocampal gyrus,BRINP1,9.0348,1.2573287665780923,7.8699,dentate gyrus,0.8548030334626391,O60477
71246,parahippocampal gyrus,ELAVL4,8.7659,1.1561030832350725,8.0423,perifornical nucleus,0.9208767982205849,P26378
71256,parahippocampal gyrus,HOXA13,1.4939,1.5813947571161302,3.1105,cingulum bundle,0.9692774537123557,P31271
71356,parahippocampal gyrus,HPCA,2.5442,1.186016046758475,3.0875,fastigial nucleus,0.978092399126699,P84074
71366,parahippocampal gyrus,GPR39,2.3614,1.2548299363646631,3.079,trochlear nucleus,0.9813500963450431,A0A087WTL7
71386,parahippocampal gyrus,GRK4,9.2882,1.3527195741612872,7.5609,paraventricular nuclei of thalamus,0.7363761581134199,P32298
71908,parahippocampal gyrus,FTSJ2,2.9672,1.0267804050548779,3.2185,substantia nigra,0.9278855361145705,Q9UI43
